연도,분기,버스정류장ARS번호,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수,X좌표,Y좌표,버스정류장_위경도_값
2020,1분기,23361,1196,6333,3217,3984,7507,3351,127.0737925,37.48897455,"37.48897455, 127.0737925"
2020,2분기,23361,1034,6761,2863,3765,7171,3297,127.0737925,37.48897455,"37.48897455, 127.0737925"
2020,3분기,23361,1019,7473,3284,4639,8055,4034,127.0737925,37.48897455,"37.48897455, 127.0737925"
2020,4분기,23361,815,7444,3031,4233,6949,2967,127.0737925,37.48897455,"37.48897455, 127.0737925"
2020,1분기,23362,1403,8094,4439,4547,5541,1839,127.0743951,37.4884024,"37.4884024, 127.0743951"
2020,2분기,23362,1534,7637,4184,4949,5397,1854,127.0743951,37.4884024,"37.4884024, 127.0743951"
2020,3분기,23362,1222,9334,4445,5243,5639,1692,127.0743951,37.4884024,"37.4884024, 127.0743951"
2020,4분기,23362,1353,8328,3865,5689,5685,1447,127.0743951,37.4884024,"37.4884024, 127.0743951"
2020,1분기,23363,1001,4886,2891,3699,9346,5232,127.0528614,37.48227641,"37.48227641, 127.0528614"
2020,2분기,23363,785,4796,2678,3566,8608,4791,127.0528614,37.48227641,"37.48227641, 127.0528614"
2020,3분기,23363,758,4931,2908,3855,9055,5122,127.0528614,37.48227641,"37.48227641, 127.0528614"
2020,4분기,23363,944,6417,3606,4560,10299,4894,127.0528614,37.48227641,"37.48227641, 127.0528614"
2020,1분기,23364,311,1549,463,672,1656,958,127.0544201,37.48019919,"37.48019919, 127.0544201"
2020,2분기,23364,480,1984,440,641,1527,799,127.0544201,37.48019919,"37.48019919, 127.0544201"
2020,3분기,23364,332,3586,1269,1841,2841,1238,127.0544201,37.48019919,"37.48019919, 127.0544201"
2020,4분기,23364,454,11722,5686,8124,13942,5503,127.0544201,37.48019919,"37.48019919, 127.0544201"
2020,1분기,23365,199,4325,1743,2018,3492,1150,127.0522873,37.47239223,"37.47239223, 127.0522873"
2020,2분기,23365,204,4047,1554,1898,3450,1254,127.0522873,37.47239223,"37.47239223, 127.0522873"
2020,3분기,23365,223,4461,1791,2183,3387,1235,127.0522873,37.47239223,"37.47239223, 127.0522873"
2020,4분기,23365,222,3992,1748,2108,3396,1032,127.0522873,37.47239223,"37.47239223, 127.0522873"
2020,1분기,23366,105,454,266,569,976,556,127.0624045,37.47782812,"37.47782812, 127.0624045"
2020,2분기,23366,106,488,358,555,1053,463,127.0624045,37.47782812,"37.47782812, 127.0624045"
2020,3분기,23366,103,550,389,619,1021,531,127.0624045,37.47782812,"37.47782812, 127.0624045"
2020,4분기,23366,76,634,339,625,974,427,127.0624045,37.47782812,"37.47782812, 127.0624045"
2020,1분기,23367,279,8529,4648,4301,4246,1400,127.0519815,37.47198704,"37.47198704, 127.0519815"
2020,2분기,23367,277,7401,4158,3728,3588,1255,127.0519815,37.47198704,"37.47198704, 127.0519815"
2020,3분기,23367,314,8016,4342,3755,3709,1335,127.0519815,37.47198704,"37.47198704, 127.0519815"
2020,4분기,23367,277,6937,3747,3655,3745,1110,127.0519815,37.47198704,"37.47198704, 127.0519815"
2020,1분기,23368,1880,29928,12992,13545,22746,4655,127.0506326,37.47183935,"37.47183935, 127.0506326"
2020,2분기,23368,1733,29611,11954,12790,21746,4819,127.0506326,37.47183935,"37.47183935, 127.0506326"
2020,3분기,23368,2315,29782,12497,13164,22125,4623,127.0506326,37.47183935,"37.47183935, 127.0506326"
2020,4분기,23368,2536,27477,11727,13603,20643,4399,127.0506326,37.47183935,"37.47183935, 127.0506326"
2020,1분기,23369,2190,58435,24328,27761,55043,12910,127.047859,37.47440407,"37.47440407, 127.047859"
2020,2분기,23369,2278,55037,22588,25759,51576,13138,127.047859,37.47440407,"37.47440407, 127.047859"
2020,3분기,23369,2338,56808,22747,26144,52183,12248,127.047859,37.47440407,"37.47440407, 127.047859"
2020,4분기,23369,2270,52545,22548,25968,48533,11073,127.047859,37.47440407,"37.47440407, 127.047859"
2020,1분기,23370,2728,67250,34175,44368,102551,25851,127.045055,37.4771186,"37.4771186, 127.045055"
2020,2분기,23370,3030,62997,32812,41481,97668,24471,127.045055,37.4771186,"37.4771186, 127.045055"
2020,3분기,23370,2836,63768,33071,42567,99207,23859,127.045055,37.4771186,"37.4771186, 127.045055"
2020,4분기,23370,2624,60710,32183,41374,92061,21226,127.045055,37.4771186,"37.4771186, 127.045055"
2020,1분기,23371,83,3369,2017,2315,2592,1128,127.0531236,37.48069354,"37.48069354, 127.0531236"
2020,2분기,23371,20,3024,1614,1848,2065,1051,127.0531236,37.48069354,"37.48069354, 127.0531236"
2020,3분기,23371,79,2878,1895,2132,2455,882,127.0531236,37.48069354,"37.48069354, 127.0531236"
2020,4분기,23371,14,4178,2809,3115,3309,1026,127.0531236,37.48069354,"37.48069354, 127.0531236"
2020,1분기,23372,184,6630,3653,4451,7676,3072,127.0493336,37.47905468,"37.47905468, 127.0493336"
2020,2분기,23372,196,6239,3203,4579,6899,2880,127.0493336,37.47905468,"37.47905468, 127.0493336"
2020,3분기,23372,210,7316,3606,4987,7948,2821,127.0493336,37.47905468,"37.47905468, 127.0493336"
2020,4분기,23372,221,6593,3429,4986,7369,2693,127.0493336,37.47905468,"37.47905468, 127.0493336"
2020,1분기,23373,262,18985,8936,10599,19410,4652,127.0468403,37.47871788,"37.47871788, 127.0468403"
2020,2분기,23373,237,17340,8169,10181,18522,4554,127.0468403,37.47871788,"37.47871788, 127.0468403"
2020,3분기,23373,363,18722,9082,10580,18764,4392,127.0468403,37.47871788,"37.47871788, 127.0468403"
2020,4분기,23373,271,17336,8410,10127,17464,3855,127.0468403,37.47871788,"37.47871788, 127.0468403"
2020,1분기,23374,89,11643,5309,7617,25629,3535,127.0451544,37.47839774,"37.47839774, 127.0451544"
2020,2분기,23374,34,11110,4990,7232,25840,3223,127.0451544,37.47839774,"37.47839774, 127.0451544"
2020,3분기,23374,39,11791,5313,7662,29053,2913,127.0451544,37.47839774,"37.47839774, 127.0451544"
2020,4분기,23374,77,10858,5090,7345,27503,3063,127.0451544,37.47839774,"37.47839774, 127.0451544"
2020,1분기,23375,4,38723,9663,11613,23070,9450,127.0451768,37.47833897,"37.47833897, 127.0451768"
2020,2분기,23375,3,36728,8707,10560,20541,8177,127.0451768,37.47833897,"37.47833897, 127.0451768"
2020,3분기,23375,7,40617,9077,11090,21121,7891,127.0451768,37.47833897,"37.47833897, 127.0451768"
2020,4분기,23375,1,39616,8314,11047,20974,7420,127.0451768,37.47833897,"37.47833897, 127.0451768"
2020,1분기,23376,3,20002,8937,11158,20456,9745,127.0471983,37.4787144,"37.4787144, 127.0471983"
2020,2분기,23376,3,19219,8592,11198,18461,8469,127.0471983,37.4787144,"37.4787144, 127.0471983"
2020,3분기,23376,4,20593,8981,11589,18199,7904,127.0471983,37.4787144,"37.4787144, 127.0471983"
2020,4분기,23376,0,18921,8247,11498,18352,7112,127.0471983,37.4787144,"37.4787144, 127.0471983"
2020,1분기,23377,92,12430,6097,7354,11586,4977,127.0494631,37.47900627,"37.47900627, 127.0494631"
2020,2분기,23377,124,12970,5669,7516,10775,4575,127.0494631,37.47900627,"37.47900627, 127.0494631"
2020,3분기,23377,72,14618,6258,7843,11469,4538,127.0494631,37.47900627,"37.47900627, 127.0494631"
2020,4분기,23377,94,13608,5665,7467,11139,4402,127.0494631,37.47900627,"37.47900627, 127.0494631"
2020,1분기,23378,40,6533,3045,3477,4695,1680,127.0511492,37.47948085,"37.47948085, 127.0511492"
2020,2분기,23378,24,6257,2826,3623,4265,1458,127.0511492,37.47948085,"37.47948085, 127.0511492"
2020,3분기,23378,54,7308,2987,3981,4938,1603,127.0511492,37.47948085,"37.47948085, 127.0511492"
2020,4분기,23378,73,7690,3139,4426,6160,2119,127.0511492,37.47948085,"37.47948085, 127.0511492"
2020,1분기,23379,66,3241,2133,2949,3676,1237,127.0529307,37.48051791,"37.48051791, 127.0529307"
2020,2분기,23379,64,2994,1719,2418,3349,1044,127.0529307,37.48051791,"37.48051791, 127.0529307"
2020,3분기,23379,87,3118,1778,2775,3343,1083,127.0529307,37.48051791,"37.48051791, 127.0529307"
2020,4분기,23379,70,6492,3356,4572,5644,1659,127.0529307,37.48051791,"37.48051791, 127.0529307"
2020,1분기,23380,1798,27234,11282,11153,15012,5045,127.0909919,37.48438155,"37.48438155, 127.0909919"
2020,2분기,23380,1909,23790,8856,10371,13963,4778,127.0909919,37.48438155,"37.48438155, 127.0909919"
2020,3분기,23380,1987,26077,9840,11165,14040,4454,127.0909919,37.48438155,"37.48438155, 127.0909919"
2020,4분기,23380,1765,25441,8957,11184,13848,4160,127.0909919,37.48438155,"37.48438155, 127.0909919"
2020,1분기,23381,4421,41151,22320,22931,31203,10663,127.0847589,37.48344961,"37.48344961, 127.0847589"
2020,2분기,23381,4489,41205,19713,23767,30432,10933,127.0847589,37.48344961,"37.48344961, 127.0847589"
2020,3분기,23381,4465,42926,20767,24388,30953,10941,127.0847589,37.48344961,"37.48344961, 127.0847589"
2020,4분기,23381,3829,41891,19863,24828,28944,9543,127.0847589,37.48344961,"37.48344961, 127.0847589"
2020,1분기,23382,2379,32198,19983,20900,25635,10071,127.079863,37.482744,"37.482744, 127.079863"
2020,2분기,23382,2269,31006,17654,23257,26636,8814,127.079863,37.482744,"37.482744, 127.079863"
2020,3분기,23382,2381,32871,19249,24250,26871,8660,127.079863,37.482744,"37.482744, 127.079863"
2020,4분기,23382,2024,32594,18624,26122,25046,7974,127.079863,37.482744,"37.482744, 127.079863"
2020,1분기,23383,1285,6319,4660,6072,9138,5383,127.0820937,37.48292634,"37.48292634, 127.0820937"
2020,2분기,23383,1260,5822,4195,5646,8698,5370,127.0820937,37.48292634,"37.48292634, 127.0820937"
2020,3분기,23383,1197,6311,4453,6057,8960,5510,127.0820937,37.48292634,"37.48292634, 127.0820937"
2020,4분기,23383,825,5827,4082,5405,7701,4304,127.0820937,37.48292634,"37.48292634, 127.0820937"
2020,1분기,23384,2638,14634,10762,13595,23185,9684,127.085952,37.483484,"37.483484, 127.085952"
2020,2분기,23384,2569,13840,9657,12984,22189,9947,127.085952,37.483484,"37.483484, 127.085952"
2020,3분기,23384,2284,14570,10365,13811,22834,9866,127.085952,37.483484,"37.483484, 127.085952"
2020,4분기,23384,1669,14430,9897,14234,21252,8436,127.085952,37.483484,"37.483484, 127.085952"
2020,1분기,23385,1926,14232,11843,13227,20642,8358,127.0937642,37.48427688,"37.48427688, 127.0937642"
2020,2분기,23385,1805,12366,10480,12971,18857,7847,127.0937642,37.48427688,"37.48427688, 127.0937642"
2020,3분기,23385,1716,14126,10753,13071,19685,7680,127.0937642,37.48427688,"37.48427688, 127.0937642"
2020,4분기,23385,1355,12849,10448,12802,17197,6128,127.0937642,37.48427688,"37.48427688, 127.0937642"
2020,1분기,23386,1101,9390,4912,5355,4247,2063,127.0829077,37.48652368,"37.48652368, 127.0829077"
2020,2분기,23386,1130,9284,4434,5482,3902,2215,127.0829077,37.48652368,"37.48652368, 127.0829077"
2020,3분기,23386,1041,10102,4813,5765,4045,2272,127.0829077,37.48652368,"37.48652368, 127.0829077"
2020,4분기,23386,1170,10384,4948,5872,3424,2058,127.0829077,37.48652368,"37.48652368, 127.0829077"
2020,1분기,23387,625,6519,3094,6241,7633,2825,127.0825056,37.48704127,"37.48704127, 127.0825056"
2020,2분기,23387,665,6671,3003,6182,7213,2587,127.0825056,37.48704127,"37.48704127, 127.0825056"
2020,3분기,23387,515,6785,3181,6592,7763,2818,127.0825056,37.48704127,"37.48704127, 127.0825056"
2020,4분기,23387,465,7088,3348,7017,7498,2916,127.0825056,37.48704127,"37.48704127, 127.0825056"
2020,1분기,23388,196,2870,2307,2662,2983,1121,127.083308,37.48512233,"37.48512233, 127.083308"
2020,2분기,23388,201,3283,2228,3128,2969,1218,127.083308,37.48512233,"37.48512233, 127.083308"
2020,3분기,23388,255,3750,2433,3317,2962,1062,127.083308,37.48512233,"37.48512233, 127.083308"
2020,4분기,23388,181,3735,2370,3474,2817,1056,127.083308,37.48512233,"37.48512233, 127.083308"
2020,1분기,23389,611,6022,3125,5790,7659,2917,127.0874404,37.4903641,"37.4903641, 127.0874404"
2020,2분기,23389,575,6309,2877,5328,7072,2659,127.0874404,37.4903641,"37.4903641, 127.0874404"
2020,3분기,23389,548,6714,3171,5687,7276,2681,127.0874404,37.4903641,"37.4903641, 127.0874404"
2020,4분기,23389,464,6566,3425,5813,6938,2315,127.0874404,37.4903641,"37.4903641, 127.0874404"
2020,1분기,23391,1071,29458,13007,16073,23100,7452,127.0876823,37.49065376,"37.49065376, 127.0876823"
2020,2분기,23391,772,17786,7624,9645,13968,4624,127.0876823,37.49065376,"37.49065376, 127.0876823"
2020,1분기,23392,508,10607,6391,7263,10374,2732,127.0826682,37.48910439,"37.48910439, 127.0826682"
2020,2분기,23392,700,10385,5704,7806,10257,2626,127.0826682,37.48910439,"37.48910439, 127.0826682"
2020,3분기,23392,759,10960,5719,7652,10409,2688,127.0826682,37.48910439,"37.48910439, 127.0826682"
2020,4분기,23392,712,10095,5848,7604,9444,2583,127.0826682,37.48910439,"37.48910439, 127.0826682"
2020,1분기,23393,917,14335,5388,5820,8550,3090,127.1138245,37.4782175,"37.4782175, 127.1138245"
2020,2분기,23393,757,13723,4780,5335,7884,2718,127.1138245,37.4782175,"37.4782175, 127.1138245"
2020,3분기,23393,809,13197,4941,5340,7806,2486,127.1138245,37.4782175,"37.4782175, 127.1138245"
2020,4분기,23393,750,12929,4831,5267,8021,2584,127.1138245,37.4782175,"37.4782175, 127.1138245"
2020,1분기,23394,1020,9757,5171,5772,10829,5124,127.1135641,37.47798361,"37.47798361, 127.1135641"
2020,2분기,23394,865,8999,4708,5622,9859,4541,127.1135641,37.47798361,"37.47798361, 127.1135641"
2020,3분기,23394,799,9388,4843,5855,10010,4487,127.1135641,37.47798361,"37.47798361, 127.1135641"
2020,4분기,23394,450,7814,3937,5090,8197,3109,127.1135641,37.47798361,"37.47798361, 127.1135641"
2020,1분기,23395,7456,55850,21856,20769,22422,6160,127.0722868,37.49234249,"37.49234249, 127.0722868"
2020,2분기,23395,7221,53691,20303,21171,23132,6124,127.0722868,37.49234249,"37.49234249, 127.0722868"
2020,3분기,23395,7434,53419,21244,22311,23404,5953,127.0722868,37.49234249,"37.49234249, 127.0722868"
2020,4분기,23395,6501,49514,19992,21646,20782,5199,127.0722868,37.49234249,"37.49234249, 127.0722868"
2020,1분기,23397,315,3998,3304,4399,9135,5122,127.0788475,37.49332191,"37.49332191, 127.0788475"
2020,2분기,23397,283,4310,3306,4792,8909,5606,127.0788475,37.49332191,"37.49332191, 127.0788475"
2020,3분기,23397,313,4991,3605,5429,9366,5457,127.0788475,37.49332191,"37.49332191, 127.0788475"
2020,4분기,23397,231,5059,3433,5363,8680,5038,127.0788475,37.49332191,"37.49332191, 127.0788475"
2020,1분기,23398,175,2535,1297,1756,2803,1757,127.0833167,37.49478905,"37.49478905, 127.0833167"
2020,2분기,23398,86,2919,1432,1922,3192,1935,127.0833167,37.49478905,"37.49478905, 127.0833167"
2020,3분기,23398,101,3010,1595,2060,3251,1910,127.0833167,37.49478905,"37.49478905, 127.0833167"
2020,4분기,23398,204,2767,1403,2004,2941,1633,127.0833167,37.49478905,"37.49478905, 127.0833167"
2020,1분기,23399,256,5643,2733,3594,7209,4002,127.0865884,37.49387569,"37.49387569, 127.0865884"
2020,2분기,23399,174,5555,2935,3717,6898,4033,127.0865884,37.49387569,"37.49387569, 127.0865884"
2020,3분기,23399,201,6350,3123,3992,7272,4091,127.0865884,37.49387569,"37.49387569, 127.0865884"
2020,4분기,23399,127,5731,2746,3846,6475,3432,127.0865884,37.49387569,"37.49387569, 127.0865884"
2020,1분기,23400,1007,28778,14762,20320,34463,15638,127.0875334,37.49197895,"37.49197895, 127.0875334"
2020,2분기,23400,1105,27226,14140,20390,31329,14263,127.0875334,37.49197895,"37.49197895, 127.0875334"
2020,3분기,23400,1159,27769,13809,20421,30949,14260,127.0875334,37.49197895,"37.49197895, 127.0875334"
2020,4분기,23400,988,28082,13295,20625,29997,12657,127.0875334,37.49197895,"37.49197895, 127.0875334"
2020,1분기,23401,851,7844,3173,3264,4532,1225,127.1022591,37.48754689,"37.48754689, 127.1022591"
2020,2분기,23401,899,7417,2888,3187,4557,1159,127.1022591,37.48754689,"37.48754689, 127.1022591"
2020,3분기,23401,733,8036,3047,3266,4383,1188,127.1022591,37.48754689,"37.48754689, 127.1022591"
2020,4분기,23401,640,7169,3074,3337,3877,854,127.1022591,37.48754689,"37.48754689, 127.1022591"
2020,1분기,23402,1330,20504,10604,13389,21716,7587,127.1005427,37.48815127,"37.48815127, 127.1005427"
2020,2분기,23402,1583,20817,10077,14408,22798,8368,127.1005427,37.48815127,"37.48815127, 127.1005427"
2020,3분기,23402,1581,23457,11270,16596,24370,8698,127.1005427,37.48815127,"37.48815127, 127.1005427"
2020,4분기,23402,1570,21220,10827,16220,22042,7526,127.1005427,37.48815127,"37.48815127, 127.1005427"
2020,1분기,23403,1961,14457,4080,5180,8880,3529,127.1000246,37.48841254,"37.48841254, 127.1000246"
2020,2분기,23403,1929,16674,4268,5800,9319,3858,127.1000246,37.48841254,"37.48841254, 127.1000246"
2020,3분기,23403,2237,17549,4395,6103,9214,3772,127.1000246,37.48841254,"37.48841254, 127.1000246"
2020,4분기,23403,2067,17526,4861,6248,8901,3619,127.1000246,37.48841254,"37.48841254, 127.1000246"
2020,1분기,23404,13236,83402,40526,42329,77397,31638,127.1007586,37.48714359,"37.48714359, 127.1007586"
2020,2분기,23404,13053,80139,38074,41801,74079,28515,127.1007586,37.48714359,"37.48714359, 127.1007586"
2020,3분기,23404,12829,83315,40244,44117,75114,27357,127.1007586,37.48714359,"37.48714359, 127.1007586"
2020,4분기,23404,13147,79712,40144,45157,73657,26176,127.1007586,37.48714359,"37.48714359, 127.1007586"
2020,1분기,23405,160,2385,1501,1861,2571,503,127.1080336,37.46912609,"37.46912609, 127.1080336"
2020,2분기,23405,181,2997,2183,2493,2796,599,127.1080336,37.46912609,"37.46912609, 127.1080336"
2020,3분기,23405,174,3022,1771,1858,2570,590,127.1080336,37.46912609,"37.46912609, 127.1080336"
2020,4분기,23405,160,2413,1815,1925,2259,448,127.1080336,37.46912609,"37.46912609, 127.1080336"
2020,1분기,23406,1356,14131,7198,7203,10588,4716,127.0972204,37.48537242,"37.48537242, 127.0972204"
2020,2분기,23406,1277,12817,6702,7076,10039,4441,127.0972204,37.48537242,"37.48537242, 127.0972204"
2020,3분기,23406,1474,13427,6718,7213,10155,4095,127.0972204,37.48537242,"37.48537242, 127.0972204"
2020,4분기,23406,1302,11779,6337,6950,9396,3303,127.0972204,37.48537242,"37.48537242, 127.0972204"
2020,1분기,23407,1618,11006,8054,9346,14784,6241,127.0975828,37.48530203,"37.48530203, 127.0975828"
2020,2분기,23407,1758,10562,8449,9598,15000,6692,127.0975828,37.48530203,"37.48530203, 127.0975828"
2020,3분기,23407,1733,12043,8988,9623,15562,6747,127.0975828,37.48530203,"37.48530203, 127.0975828"
2020,4분기,23407,1347,11503,8525,9605,13896,5808,127.0975828,37.48530203,"37.48530203, 127.0975828"
2020,1분기,23408,11329,153238,74827,103244,243479,111971,127.1018295,37.4868325,"37.4868325, 127.1018295"
2020,2분기,23408,8792,154122,72635,103077,231347,104236,127.1018295,37.4868325,"37.4868325, 127.1018295"
2020,3분기,23408,8374,155472,75065,103146,225516,95365,127.1018295,37.4868325,"37.4868325, 127.1018295"
2020,4분기,23408,7157,158206,77869,112361,234572,90368,127.1018295,37.4868325,"37.4868325, 127.1018295"
2020,1분기,23409,3302,62509,18155,19051,33091,11382,127.1019876,37.48699564,"37.48699564, 127.1019876"
2020,2분기,23409,3000,54637,15612,17744,27658,9795,127.1019876,37.48699564,"37.48699564, 127.1019876"
2020,3분기,23409,2779,51639,15169,16032,24151,8307,127.1019876,37.48699564,"37.48699564, 127.1019876"
2020,4분기,23409,2401,54565,15812,17120,24982,7771,127.1019876,37.48699564,"37.48699564, 127.1019876"
2020,1분기,23410,8403,38405,28188,38294,79683,37334,127.1027879,37.48756378,"37.48756378, 127.1027879"
2020,2분기,23410,7706,39046,27502,38276,76771,38060,127.1027879,37.48756378,"37.48756378, 127.1027879"
2020,3분기,23410,6486,39310,27352,38387,74043,35289,127.1027879,37.48756378,"37.48756378, 127.1027879"
2020,4분기,23410,5697,38007,28690,38859,71287,32293,127.1027879,37.48756378,"37.48756378, 127.1027879"
