매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
199799.1496,2020,발달상권,2120200,학동사거리,4,2,36,1013,568,9363,14,10,50,19,12,6,2,77,1348536,251594,187709,204215,206268,209065,211460,186431,143388,136,0,6,0,4,266597,92906,319556,375196,241599,147326,171954,140787,0,4,0
144294.1194,2020,발달상권,2120201,도곡1동,4,2,15,1873,1076,11559,43,31,171,102,88,94,31,0,1020053,157041,154204,152827,153706,152488,149807,129764,127257,46,0,6,0,10,169293,156627,166802,203802,188752,132530,171542,108875,0,6,0
97682.76679,2020,발달상권,2120202,압구정로데오역(압구정로데오),4,2,36,1880,789,11735,13,0,2,16,0,48,33,457,2299696,449556,324444,345167,346779,351361,362726,321084,248135,146,1,5,2,5,265701,206667,543540,562026,405798,255872,325791,169990,408691,3,1
121223.7062,2020,발달상권,2120203,강남구청역,4,2,38,1552,906,7726,24,4,79,84,22,3,6,118,1926538,328101,295565,298744,300969,300188,298913,228215,203943,111,2,7,0,10,173251,210979,378356,470018,372563,220743,273878,106667,511125,6,1
154606.6809,2020,발달상권,2120204,르네상스호텔사거리,4,2,24,1580,1096,41471,21,2,242,359,135,129,38,290,1295458,240337,213002,211820,213441,212847,207099,129841,107407,47,7,8,0,3,160960,79103,251820,356161,266654,170753,170966,58650,0,3,0
121650.5014,2020,발달상권,2120205,매봉역,4,2,24,1102,573,13950,23,37,59,28,57,39,27,5,561602,96764,87073,86971,87425,87701,86434,65344,60653,33,0,1,0,6,122443,50879,94536,111945,105665,87440,111136,30172,0,6,0
133835.3451,2020,발달상권,2120206,개나리아파트,4,2,30,4051,2075,5280,50,10,243,135,64,42,55,282,1373583,200592,209668,209978,211109,210906,205006,165349,161566,45,2,4,0,5,148412,207823,220629,290409,276728,171145,206850,57771,0,8,0
159494.5182,2020,발달상권,2120207,선정릉역,4,2,45,6835,3858,12151,179,49,777,501,246,96,53,440,1820246,274578,274077,275154,279009,279231,273997,224875,213903,83,5,5,0,3,323475,228366,327720,434367,363813,199070,266911,100654,308989,11,1
169410.4522,2020,발달상권,2120208,청담사거리(청담동명품거리),4,2,41,3296,1887,10577,46,0,58,138,241,64,31,204,1630866,268836,232313,245175,247482,247845,249440,220343,188268,148,3,9,0,7,331336,158147,315280,380467,302314,208869,265787,195872,0,8,0
208542.1558,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",4,2,23,1348,629,8984,19,21,30,31,11,43,62,170,611533,105945,91368,92639,94245,92879,92743,77604,70054,79,2,4,0,0,134148,97393,82167,113404,120326,79843,118397,39616,0,3,0
160596.4786,2020,발달상권,2120210,선릉역,4,2,93,4534,3089,48780,93,30,745,692,112,101,5,141,5127886,916012,817014,817034,822203,823652,802679,562968,482337,181,1,13,0,15,360433,546380,943334,1244967,1020853,678107,694242,171001,1432189,6,1
138333.9133,2020,발달상권,2120211,도성초등학교,4,2,9,1620,699,984,22,3,68,51,66,38,22,74,820824,149331,116011,118421,119532,119124,119187,120130,108416,31,0,1,0,4,72437,227644,106454,117796,161988,97383,109560,31905,0,4,0
116566.1423,2020,발달상권,2120212,한티역,4,2,21,1554,713,713,20,0,54,53,47,14,52,59,1182113,198237,162493,164802,166848,166057,168556,182920,170437,75,1,7,1,6,112734,387467,121799,123808,245747,150650,152641,112773,310197,4,1
116134.978,2020,발달상권,2120213,삼성중앙역,4,2,35,4240,2354,8472,85,29,481,195,75,38,32,266,1675888,268817,260275,261116,261984,261851,256091,193927,180646,51,2,2,0,11,228925,149450,295789,422055,365004,205330,238262,32473,115407,3,1
143417.2747,2020,발달상권,2120214,영동대교남단교차로,4,2,19,744,303,3990,7,0,0,16,0,0,0,200,277099,52334,42689,43155,43376,43710,43591,33214,27366,21,0,2,0,1,89135,27412,40676,62668,53501,42012,50830,18534,0,1,0
146837.5255,2020,발달상권,2120215,포스코사거리,4,2,71,3112,1894,61656,26,0,291,474,131,195,12,273,3100750,574542,508568,508675,507911,510282,489607,302069,273641,138,1,21,0,17,318625,314682,572544,817525,696490,376358,323154,106996,0,7,0
74505.47912,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),4,2,15,227,152,4934,1,0,0,0,0,0,0,12,197313,39612,30433,30658,30927,31099,30938,23742,19515,31,0,3,0,1,71694,20772,28167,42285,37216,29153,39719,103804,0,6,0
116212.5598,2020,발달상권,2120217,대치사거리,4,2,18,3938,2041,2779,99,31,314,265,213,65,19,47,1316823,210897,199323,199270,199330,197848,194678,166622,159752,35,0,3,0,18,159410,314283,190885,235798,261400,161210,153246,51812,0,5,0
89796.66392,2020,발달상권,2120218,코엑스,4,2,24,19,11,290,0,0,0,0,0,0,0,0,39368,9537,6113,6182,6237,6284,6247,4486,3822,32,3,7,0,0,145396,1894,8871,11379,8352,4730,4142,72089,0,3,0
150742.2287,2020,발달상권,2120219,은마아파트,4,2,37,1115,446,17161,18,0,13,24,37,19,48,71,1035091,173964,142804,142639,142827,143125,144038,165098,154559,62,0,6,0,1,149660,402158,106568,93540,187294,124884,120648,189066,0,7,0
291201.1918,2020,발달상권,2120220,대치역,4,2,24,845,264,5578,2,0,0,0,0,0,0,212,508897,89855,72034,71503,71241,72664,73071,77881,70504,82,1,8,0,0,163253,181826,45273,42313,96828,65368,77289,123002,250066,5,1
110112.3615,2020,발달상권,2120221,봉은사역,4,2,19,659,451,19513,7,0,5,42,23,31,1,75,505153,91824,81994,81179,81335,81870,78053,53465,47258,48,3,6,0,7,124925,50612,86773,119884,104292,66788,76805,128857,310551,6,1
129733.889,2020,발달상권,2120222,삼성역,4,2,49,596,375,43324,8,0,3,24,31,7,31,3,997568,216492,171017,169564,171957,171365,164119,83452,66095,107,4,15,1,8,356336,75636,209388,287161,206689,114383,104312,342522,992499,13,1
84268.51832,2020,발달상권,2120223,휘문고교사거리,4,2,6,332,111,9166,9,0,3,20,23,3,0,34,195770,41154,32187,31944,32873,32711,31492,18764,15796,21,0,0,0,0,133569,27564,33760,48270,40949,22879,22347,67920,0,5,0
300059.4054,2020,발달상권,2120224,수서역,4,2,27,633,434,12418,0,0,0,0,0,0,0,0,213946,34678,33015,32857,33152,33107,32900,25623,23292,42,0,4,0,0,60183,20148,22807,37956,35142,31228,66665,44104,702272,4,1
45479.64835,2020,전통시장,2130303,영동전통시장,4,2,3,1169,724,242,18,13,104,77,9,10,0,2,437583,61832,64369,65028,65705,66309,67378,58521,50273,7,0,0,0,3,39097,23324,107867,112719,76165,49648,67862,0,0,0,0
104426.9365,2020,전통시장,2130310,강남개포시장,4,2,9,108,83,298,0,0,0,0,0,0,0,0,187991,40923,26478,26326,27592,27157,27351,28099,24988,26,0,3,0,3,25363,39710,20873,20585,34230,28998,43595,33096,75882,2,1
328819.8049,2020,관광특구,1001496,강남 마이스 관광특구,4,2,12,24,13,15904,0,0,0,0,0,0,0,0,90544,21482,14459,14561,14670,14736,14524,9591,8002,52,4,10,1,0,237891,4560,20323,26443,19121,10720,9376,146145,0,5,0
134319.1449,2020,발달상권,2120185,논현역,4,3,52,3692,2342,12764,52,6,305,363,153,42,33,58,2889402,460415,432936,447142,439153,448141,450151,358290,313591,164,1,11,0,17,321182,182244,637286,736256,550069,353269,430280,52538,376367,3,1
182611.9239,2020,발달상권,2120186,가로수길,4,3,27,3386,1870,6518,60,0,228,140,83,43,50,63,2189619,393657,314544,329795,323951,330297,339945,297258,253825,93,3,4,0,12,256687,245505,526145,491684,371544,237439,317303,131730,0,2,0
175386.0081,2020,발달상권,2120187,신논현역,4,3,78,4994,3515,13076,59,6,382,176,64,11,73,41,3141527,521369,458070,475765,464600,471937,488430,424603,358123,216,3,6,0,37,382392,232644,889559,804229,541004,323243,350847,29322,716149,3,1
124775.2692,2020,발달상권,2120188,압구정역,4,3,42,1137,583,8579,20,3,56,37,13,14,48,50,1651156,342342,248234,261247,252384,255194,263074,211813,159211,359,1,16,1,7,251745,234963,300146,336543,310912,207088,261503,246935,780831,6,1
211206.446,2020,발달상권,2120190,강남을지병원,4,3,33,2273,1327,11703,48,5,226,191,43,47,33,2,1424881,258792,215670,226911,220494,226567,225928,168707,140603,115,0,4,0,10,295195,105237,312778,382210,288105,152985,183563,126260,0,6,0
159629.4079,2020,발달상권,2120191,학동역,4,3,51,4551,3003,13862,80,24,327,510,52,38,13,150,1892175,314637,290264,298061,292848,298988,293096,221487,197430,77,4,7,0,4,366286,145240,409946,496025,363671,212622,264673,116579,378307,6,1
174437.1871,2020,발달상권,2120192,뱅뱅사거리,4,3,67,6563,4491,27462,46,13,413,511,102,46,147,175,1705608,288353,269201,277912,269332,275249,269172,181036,163708,112,1,18,0,19,317599,125438,348253,461976,352778,210977,206185,58381,0,3,0
161665.896,2020,발달상권,2120193,도산공원교차로,4,3,21,1196,602,6384,32,0,75,50,39,26,49,68,638469,123335,96698,103646,100241,103676,103142,73252,57813,48,1,5,0,1,185023,47308,130612,171404,131968,72421,84755,51174,0,3,0
147415.4228,2020,발달상권,2120194,언주역(차병원),4,3,47,2556,1687,12628,60,8,410,314,72,26,36,66,1670711,285316,254745,266462,259552,265974,261402,193069,169508,95,1,3,0,15,242446,88308,368293,484446,332730,189018,207914,81120,195349,8,1
125078.4801,2020,발달상권,2120195,성수대교남단,4,3,12,455,237,5611,8,6,26,12,18,24,23,1,995515,195637,141045,151830,148920,152139,158547,137160,105873,92,0,10,0,4,126829,104511,223954,234184,175484,111697,145686,92894,0,3,0
153352.1739,2020,발달상권,2120196,서울세관,4,3,16,1385,903,9687,26,0,23,28,11,29,6,32,814904,140080,124880,130974,128212,130984,128998,90151,80705,51,4,7,0,3,185479,73236,158429,213172,167238,92143,110685,46954,0,7,0
213238.4292,2020,발달상권,2120197,역삼역,4,3,143,5436,3697,58694,100,12,790,427,188,113,21,37,3509396,680369,562928,595575,575614,591263,570911,333813,279293,254,8,25,0,46,562806,151724,844309,1025467,691511,414686,381698,191093,957765,7,1
134499.6678,2020,발달상권,2120198,구역삼세무서,4,3,39,7479,5101,11531,137,51,840,608,173,167,48,49,2182428,336148,334007,340158,333087,340480,331117,254568,249011,78,1,3,0,34,291469,151616,524269,598110,400284,232688,275462,70431,0,7,0
354339.9705,2020,발달상권,2120199,경복아파트교차로,4,3,14,737,485,3830,17,4,139,35,8,1,2,46,522457,84826,78477,81167,80073,81699,80024,63260,57756,19,0,2,0,6,112742,35991,105199,149884,101703,60739,68941,22093,0,4,0
186241.8611,2020,발달상권,2120200,학동사거리,4,3,36,1013,568,9363,14,10,50,19,12,6,2,77,1295070,241632,179188,198659,195314,201356,206633,177931,135991,136,0,6,0,4,266597,94254,303984,354061,236769,142054,163949,146932,0,4,0
137181.8442,2020,발달상권,2120201,도곡1동,4,3,15,1873,1076,11559,43,31,171,102,88,94,31,0,1012530,159145,152947,153866,151743,153858,150496,126320,123298,46,0,6,0,10,169293,151067,169046,204727,194453,131256,161981,113583,0,6,0
92159.32919,2020,발달상권,2120202,압구정로데오역(압구정로데오),4,3,35,1880,789,11735,13,0,2,16,0,48,33,457,2203590,436458,306657,333387,328839,335811,350824,309823,238250,146,1,5,2,5,265701,207074,519059,534869,389363,245316,307910,173191,428008,3,1
118172.5234,2020,발달상권,2120203,강남구청역,4,3,39,1552,906,7726,24,4,79,84,22,3,6,118,1927837,331227,290700,304496,299320,305208,302017,226048,200048,111,2,7,0,10,173251,204277,378031,474522,381578,227022,262405,109346,510599,6,1
168513.8392,2020,발달상권,2120204,르네상스호텔사거리,4,3,24,1580,1096,41471,21,2,242,359,135,129,38,290,1326053,244561,211923,222299,215114,221801,215584,131250,108081,47,7,8,0,3,160960,88452,257279,355689,276141,176016,172475,59740,0,3,0
122051.8582,2020,발달상권,2120205,매봉역,4,3,24,1102,573,13950,23,37,59,28,57,39,27,5,551262,95896,84028,86780,84622,86510,86021,64021,59280,33,0,1,0,6,122443,51017,93482,110127,104104,84645,107886,32718,0,6,0
139374.2679,2020,발달상권,2120206,개나리아파트,4,3,31,4051,2075,5280,50,10,243,135,64,42,55,282,1364870,198451,205585,209412,207443,210476,205753,165571,160633,45,2,4,0,5,148412,206169,222024,289977,280294,170649,195755,59084,0,8,0
172000.7808,2020,발달상권,2120207,선정릉역,4,3,42,6835,3858,12151,179,49,777,501,246,96,53,440,1821968,273439,271691,276305,273669,278583,274663,229065,217991,83,5,5,0,3,323475,225726,342522,426301,366468,203868,257083,101229,317395,11,1
167358.6501,2020,발달상권,2120208,청담사거리(청담동명품거리),4,3,42,3296,1887,10577,46,0,58,138,241,64,31,204,1616423,264963,227674,244126,242322,245993,250454,218959,186894,148,3,9,0,7,331336,155605,309333,380691,302317,205985,262490,197674,0,8,0
199754.7251,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",4,3,24,1348,629,8984,19,21,30,31,11,43,62,170,580471,100611,85327,88547,87744,88858,89208,74478,66308,79,2,4,0,0,134148,92280,76750,104668,112741,78218,115814,41256,0,3,0
163152.5768,2020,발달상권,2120210,선릉역,4,3,93,4534,3089,48780,93,30,745,692,112,101,5,141,4946442,870919,762929,798259,778900,799219,784090,550286,472759,181,1,13,0,15,360433,546445,920163,1184744,997468,655258,642366,170421,1406961,6,1
176637.7857,2020,발달상권,2120211,도성초등학교,4,3,7,1620,699,984,22,3,68,51,66,38,22,74,868026,159459,122990,125636,125561,126521,127074,126149,114095,31,0,1,0,4,72437,242003,111827,123589,171332,103382,115893,33610,0,4,0
111823.4244,2020,발달상권,2120212,한티역,4,3,21,1554,713,713,20,0,54,53,47,14,52,59,1153472,196697,158291,163558,162879,163915,164467,176172,164189,75,1,7,1,6,112734,384116,120636,116043,241266,148908,142505,120265,330893,4,1
111174.1998,2020,발달상권,2120213,삼성중앙역,4,3,34,4240,2354,8472,85,29,481,195,75,38,32,266,1691342,268150,256785,264245,259324,264787,259672,200429,186100,51,2,2,0,11,228925,147166,299754,427440,373938,208465,234580,33976,120405,3,1
150850.119,2020,발달상권,2120214,영동대교남단교차로,4,3,18,744,303,3990,7,0,0,16,0,0,0,200,257953,48669,39031,40748,40231,40870,40851,30809,25415,21,0,2,0,1,89135,26073,38580,58698,50217,39539,44846,9747,0,1,0
153203.9863,2020,발달상권,2120215,포스코사거리,4,3,68,3112,1894,61656,26,0,291,474,131,195,12,273,3103859,560133,493001,516054,498904,514673,489817,310516,280894,138,1,21,0,17,318625,311873,585574,819189,696782,377001,313443,109714,0,7,0
75056.11594,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),4,3,15,227,152,4934,1,0,0,0,0,0,0,12,183802,37099,27921,29163,28702,29051,29041,21800,18123,31,0,3,0,1,71694,19921,27010,39617,34972,26906,35377,111218,0,6,0
131644.9867,2020,발달상권,2120217,대치사거리,4,3,18,3938,2041,2779,99,31,314,265,213,65,19,47,1210209,196400,180334,183046,180786,183101,178906,155241,148794,35,0,3,0,18,159410,291605,175669,209172,241710,150780,141276,55114,0,5,0
99689.56476,2020,발달상권,2120218,코엑스,4,3,24,19,11,290,0,0,0,0,0,0,0,0,44554,10625,6552,6944,6850,7235,7251,5326,4396,32,3,7,0,0,145396,2558,10131,12438,9451,5371,4605,74878,0,3,0
162254.4236,2020,발달상권,2120219,은마아파트,4,3,36,1115,446,17161,18,0,13,24,37,19,48,71,1088141,183718,149169,152267,152299,151456,152147,171188,159614,62,0,6,0,1,149660,413516,115257,101295,198411,133418,126243,215127,0,7,0
319614.553,2020,발달상권,2120220,대치역,4,3,24,845,264,5578,2,0,0,0,0,0,0,212,496658,87825,70346,71322,70055,70762,70999,75273,67903,82,1,8,0,0,163253,174327,45358,41520,94639,65780,75034,133086,262371,5,1
118686.0153,2020,발달상권,2120221,봉은사역,4,3,17,659,451,19513,7,0,5,42,23,31,1,75,423297,73994,65648,67704,66274,67970,66648,46733,42318,48,3,6,0,7,124925,47317,71642,98650,86921,55909,62857,133463,344710,6,1
142708.3379,2020,발달상권,2120222,삼성역,4,3,48,596,375,43324,8,0,3,24,31,7,31,3,944012,201934,154310,164000,156652,164237,158196,80964,65654,107,4,15,1,8,356336,73506,202812,271099,196296,107182,93119,353355,1049748,13,1
81028.71558,2020,발달상권,2120223,휘문고교사거리,4,3,6,332,111,9166,9,0,3,20,23,3,0,34,200839,42195,32618,34121,32593,33999,32684,18639,16183,21,0,0,0,0,133569,27860,35676,49600,42044,23587,22071,73009,0,5,0
336009.9067,2020,발달상권,2120224,수서역,4,3,24,633,434,12418,0,0,0,0,0,0,0,0,212957,34353,32800,32992,32671,32884,32819,25746,23045,42,0,4,0,0,60183,20800,22623,36981,35378,30228,66947,45958,716315,4,1
51132.69565,2020,전통시장,2130303,영동전통시장,4,3,3,1169,724,242,18,13,104,77,9,10,0,2,403791,58284,58695,60621,59844,61527,63267,53963,45875,7,0,0,0,3,39097,20950,101952,102296,71244,47073,60276,0,0,0,0
105780.1329,2020,전통시장,2130310,강남개포시장,4,3,9,108,83,298,0,0,0,0,0,0,0,0,185038,40354,26260,26545,27085,26496,27199,26994,24460,26,0,3,0,3,25363,39154,21206,19769,32760,28677,43471,35440,81996,2,1
380821.0915,2020,관광특구,1001496,강남 마이스 관광특구,4,3,12,24,13,15904,0,0,0,0,0,0,0,0,97662,22925,14696,15628,15297,16139,16028,10950,8926,52,4,10,1,0,237891,5557,22263,27809,20644,11559,9831,150841,0,5,0
130044.049,2020,발달상권,2120185,논현역,4,4,51,3768,2428,12764,52,4,281,370,159,58,14,76,2690468,432476,415956,421903,421518,404026,394234,334273,298556,105,1,7,0,0,321182,163227,566403,695322,520296,340076,405145,48585,389077,3,1
166517.725,2020,발달상권,2120186,가로수길,4,4,27,3152,1777,6518,62,0,196,151,94,54,43,88,2116401,383061,311520,320508,321290,312646,315629,285513,249293,42,2,4,0,0,256687,229499,483133,491982,368797,236796,306194,130921,0,2,0
157551.4154,2020,발달상권,2120187,신논현역,4,4,78,5512,3959,13076,61,5,365,218,64,28,43,75,2970832,499106,441754,453476,453507,438280,441256,401190,341368,154,3,7,0,0,382392,211455,795654,775815,524436,316849,346623,26623,708743,3,1
112686.2026,2020,발달상권,2120188,압구정역,4,4,42,1129,598,8579,20,1,55,36,15,8,26,80,1606274,329266,246123,256258,253648,241828,239213,208215,160991,213,0,14,1,0,251745,202160,288171,339400,309635,208373,258534,237846,782825,6,1
201661.4312,2020,발달상권,2120190,강남을지병원,4,4,33,2274,1334,11703,46,0,174,215,40,34,32,30,1386689,251727,215476,225660,224192,212261,204319,164518,140266,72,0,3,0,0,295195,97254,294863,375387,285925,152917,180342,118054,0,6,0
154241.0041,2020,발달상권,2120191,학동역,4,4,48,4394,2961,13862,82,18,307,559,57,30,20,155,1804491,303843,284657,290224,290589,277021,261446,210099,190453,65,4,6,0,0,366286,132512,386174,480762,348476,207745,248822,111523,402531,6,1
179984.5494,2020,발달상권,2120192,뱅뱅사거리,4,4,64,6735,4796,27462,47,11,405,536,94,52,56,278,1739894,288060,282436,285374,283410,269770,255174,188786,174945,87,2,13,0,1,317599,133970,346716,463774,356016,218021,221396,55800,0,3,0
139160.8291,2020,발달상권,2120193,도산공원교차로,4,4,22,1184,596,6384,33,0,51,65,36,21,32,102,610555,118356,95757,100976,100388,95146,91000,70536,56750,19,0,4,0,0,185023,42815,120148,164304,129896,70776,82617,48741,0,3,0
162894.8254,2020,발달상권,2120194,언주역(차병원),4,4,45,2599,1764,12628,63,5,400,330,80,39,13,97,1658788,277358,260786,265059,263318,252179,242604,198581,176261,67,1,3,0,0,242446,81180,354726,484468,334217,191744,212452,76940,200164,8,1
102767.1377,2020,발달상권,2120195,성수대교남단,4,4,12,444,224,5611,9,5,23,26,15,6,21,26,939803,184397,135669,144245,145054,139390,141934,130530,102979,51,0,8,0,0,126829,94409,203779,220725,171309,110091,139490,89561,0,3,0
166811.5116,2020,발달상권,2120196,서울세관,4,4,15,1346,899,9687,24,0,16,19,10,22,17,33,813970,138986,128369,132511,132748,126396,119355,92073,82518,36,4,5,0,0,185479,70339,152510,212710,171791,95092,111527,44924,0,7,0
229488.84,2020,발달상권,2120197,역삼역,4,4,145,6012,4306,58694,101,6,749,419,202,135,61,39,3233852,626473,545812,564476,560793,519743,479661,303142,260225,172,2,25,0,0,562806,126463,747262,963118,656441,383821,356748,176822,927982,7,1
